STUDY_ID	SAMPLE_ID	MYC	BASP1
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6715-01	8263.49	95.7132
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6716-01	4456.99	676.779
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6717-01	4369.2	509.23
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6718-01	2472.57	355.799
coadread_tcga_pan_can_atlas_2018	TCGA-CA-6719-01	16943	380.158
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4947-01	7725.7	327.557
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4948-01	7165.13	308.224
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4950-01	5862.03	228.091
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4951-01	3818.63	508.535
coadread_tcga_pan_can_atlas_2018	TCGA-CK-4952-01	5571.84	184.609
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5912-01	4717.07	146.208
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5913-01	8219.18	307.11
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5914-01	10637.1	187.93
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5915-01	10587.5	23.5346
coadread_tcga_pan_can_atlas_2018	TCGA-CK-5916-01	6767.57	285.191
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6746-01	7059.76	135.493
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6747-01	7286.96	144.733
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6748-01	6811.22	640.52
coadread_tcga_pan_can_atlas_2018	TCGA-CK-6751-01	7577.83	286.51
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4743-01	2585.93	87.1731
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4744-01	5203.73	37.8762
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4746-01	6784.403088	36.71704715
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4747-01	3355.46	140.452
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4748-01	6179.401711	81.59490621
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4750-01	7176.142619	139.0239165
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4751-01	4541.13	378.428
coadread_tcga_pan_can_atlas_2018	TCGA-CM-4752-01	6814.747197	304.887871
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5341-01	6914.477523	490.827453
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5344-01	5692.52	441.869
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5348-01	1165.41	642.737
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5349-01	5003.39	420.577
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5860-01	6044.73	452.619
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5861-01	2057.95	96.8198
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5862-01	5081.7	155.556
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5863-01	5225.29	450.108
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5864-01	4602.18	111.717
coadread_tcga_pan_can_atlas_2018	TCGA-CM-5868-01	5169.18	404.659
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6161-01	10952	228.266
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6162-01	2807.76	1203.97
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6163-01	3261.13	448.517
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6164-01	13091.6	171.301
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6165-01	3221.57	315.608
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6166-01	5186.83	451.497
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6167-01	2935.88	1128.25
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6168-01	5670.11	656.836
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6169-01	10153.3	561.001
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6170-01	6915.59	322.245
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6171-01	2766.39	177.258
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6172-01	2709.19	254.65
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6674-01	6206.55	369.075
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6675-01	682.17	128.536
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6676-01	14476.4	234.335
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6677-01	6872.72	254.57
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6678-01	4366.84	678.416
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6679-01	6782.56	455.801
coadread_tcga_pan_can_atlas_2018	TCGA-CM-6680-01	4702.12	278.994
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5537-01	4948.16	176.667
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5538-01	5563.93	471.402
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5539-01	5198.36	365.473
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5540-01	6205.66	116.995
coadread_tcga_pan_can_atlas_2018	TCGA-D5-5541-01	16366.2	273.785
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6529-01	9066.73	519.098
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6530-01	7181.05	204.153
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6531-01	5398.34	203.701
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6532-01	5725.83	48.7698
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6533-01	8451.44	173.735
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6534-01	1341.45	1164.41
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6535-01	6361.71	195.348
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6536-01	2495.62	465.879
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6537-01	10395.2	125.187
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6538-01	5887.77	40.853
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6539-01	1709.53	142.345
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6540-01	2132.99	275.361
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6541-01	4478.9	544.209
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6898-01	15325.3	210.976
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6920-01	7102.76	218.898
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6922-01	7994.24	245.162
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6923-01	17664.6	396.532
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6924-01	8449.81	454.44
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6926-01	10273.5	685.556
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6927-01	7115.5	380.764
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6928-01	3695.91	959.54
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6929-01	9813.63	552.656
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6930-01	4285.7	463.038
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6931-01	4840.04	217.493
coadread_tcga_pan_can_atlas_2018	TCGA-D5-6932-01	10043.5	162.851
coadread_tcga_pan_can_atlas_2018	TCGA-D5-7000-01	5659.51	208.566
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0X9-01	5389.98	128.815
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0XD-01	5526.32	311.428
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A0XF-01	11609.8	209.341
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D0-01	3061.29	35.3098
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D4-01	3000	38.3204
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D6-01	5516.31	51.3907
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D7-01	2876.97	109.539
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D8-01	3619.43	88.8669
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1D9-01	3456.62	94.702
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1DA-01	8684.06	71.2695
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1DB-01	11841.1	68.2437
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1HA-01	2849.67	23.1583
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A1HB-01	3032.84	142.656
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A280-01	2532.97	268.898
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A282-01	2159.62	439.607
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A285-01	3811.8	218.109
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A288-01	3577.21	87.3583
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28A-01	9162.09	207.683
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28C-01	3802.56	35.8615
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28E-01	3982.94	26.493
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28F-01	5194.53	71.0863
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28G-01	4635.32	326.147
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28H-01	9701.58	88.1423
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28K-01	3267.63	34.2324
coadread_tcga_pan_can_atlas_2018	TCGA-DM-A28M-01	5762.55	43.2727
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6459-01	4501.5	302.435
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6460-01	2562.04	249.218
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6461-01	2475.77	477.994
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6463-01	3175.5	642
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6569-01	5687.8	1083.55
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6570-01	4035.42	505.58
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6703-01	2797.56	1857.8
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6704-01	289.038	763.182
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6805-01	8188.12	512.705
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6806-01	4105.16	200.268
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6807-01	5590.49	719.235
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6808-01	2826.52	82.8893
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6809-01	4128.39	613.559
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6854-01	5299.97	152.55
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6855-01	7042.38	771.069
coadread_tcga_pan_can_atlas_2018	TCGA-F4-6856-01	3753.01	140.476
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6293-01	4544.54	233.298
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6294-01	4159.89	69.5169
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6295-01	15153.4	244.928
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6297-01	2337.49	613.615
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6298-01	6716.04	508.352
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6299-01	6243.4	406.278
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6302-01	2064.77	733.668
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6303-01	17530.4	193.065
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6304-01	8331	82.9694
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6306-01	5460.94	42.9275
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6307-01	6682.68	83.4584
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6309-01	4931.48	111.552
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6311-01	9014.17	572.403
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6315-01	4374.29	366.581
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6317-01	4879.3	27.3075
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6320-01	2976.58	96.7798
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6321-01	644.928	152.174
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6322-01	3409.37	84.78
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6323-01	3410.59	674.878
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6586-01	3415.99	56.1463
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6588-01	4719.58	188.783
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6626-01	18675.9	90.7895
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6627-01	6178.92	515.467
coadread_tcga_pan_can_atlas_2018	TCGA-G4-6628-01	5951.08	383.085
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50T-01	8353.6	79.8744
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50U-01	6513.67	84.9148
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A50V-01	2868.29	362.093
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A5IV-01	8846	263.784
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GA-01	6690.51	85.9855
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GB-01	6209.39	127.857
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A6GC-01	1825.75	256.672
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A8F7-01	8742.16	35.9184
coadread_tcga_pan_can_atlas_2018	TCGA-NH-A8F8-01	7288.6	157.776
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YV-01	4985.14	276.69
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YW-01	6919.22	419.371
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5YX-01	3481.18	144.845
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5Z1-01	8215.7	168.924
coadread_tcga_pan_can_atlas_2018	TCGA-QG-A5Z2-01	4630.44	345.218
coadread_tcga_pan_can_atlas_2018	TCGA-QL-A97D-01	4772.32	121.398
coadread_tcga_pan_can_atlas_2018	TCGA-RU-A8FL-01	5001.36	14.0781
coadread_tcga_pan_can_atlas_2018	TCGA-SS-A7HO-01	3979.6	66.1454
coadread_tcga_pan_can_atlas_2018	TCGA-T9-A92H-01	8349.6	39.9663
coadread_tcga_pan_can_atlas_2018	TCGA-WS-AB45-01	1580.59	1820.36
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AAT5-01	7709.53	64.2997
coadread_tcga_pan_can_atlas_2018	TCGA-5M-AATA-01	19821.1	124.056
coad_caseccc_2015	coad_caseccc_11843	NA	NA
coad_caseccc_2015	coad_caseccc_15937	NA	NA
coad_caseccc_2015	coad_caseccc_7525	NA	NA
coad_caseccc_2015	coad_caseccc_9041	NA	NA
coad_caseccc_2015	coad_caseccc_8685a	NA	NA
coad_caseccc_2015	coad_caseccc_11835	NA	NA
coad_caseccc_2015	coad_caseccc_11893	NA	NA
coad_caseccc_2015	coad_caseccc_15807	NA	NA
coad_caseccc_2015	coad_caseccc_9347	NA	NA
coad_caseccc_2015	coad_caseccc_9339	NA	NA
coad_caseccc_2015	coad_caseccc_15861	NA	NA
coad_caseccc_2015	coad_caseccc_9587	NA	NA
coad_caseccc_2015	coad_caseccc_5804	NA	NA
coad_caseccc_2015	coad_caseccc_15960	NA	NA
coad_caseccc_2015	coad_caseccc_8705a	NA	NA
coad_caseccc_2015	coad_caseccc_13260	NA	NA
coad_caseccc_2015	coad_caseccc_15927	NA	NA
coad_caseccc_2015	coad_caseccc_15972	NA	NA
coad_caseccc_2015	coad_caseccc_15919	NA	NA
coad_caseccc_2015	coad_caseccc_2089	NA	NA
coad_caseccc_2015	coad_caseccc_9029	NA	NA
coad_caseccc_2015	coad_caseccc_11604	NA	NA
coad_caseccc_2015	coad_caseccc_11677	NA	NA
coad_caseccc_2015	coad_caseccc_11027	NA	NA
coad_caseccc_2015	coad_caseccc_15931	NA	NA
coad_caseccc_2015	coad_caseccc_15873	NA	NA
coad_caseccc_2015	coad_caseccc_5363	NA	NA
coad_caseccc_2015	coad_caseccc_15245	NA	NA
coad_caseccc_2015	coad_caseccc_15968	NA	NA
coad_cptac_2019	01CO001	NA	NA
coad_cptac_2019	01CO005	NA	NA
coad_cptac_2019	01CO006	NA	NA
coad_cptac_2019	01CO008	NA	NA
coad_cptac_2019	01CO013	NA	NA
coad_cptac_2019	01CO014	NA	NA
coad_cptac_2019	01CO015	NA	NA
coad_cptac_2019	01CO019	NA	NA
coad_cptac_2019	01CO022	NA	NA
coad_cptac_2019	05CO002	NA	NA
coad_cptac_2019	05CO003	NA	NA
coad_cptac_2019	05CO004	NA	NA
coad_cptac_2019	05CO006	NA	NA
coad_cptac_2019	05CO007	NA	NA
coad_cptac_2019	05CO011	NA	NA
coad_cptac_2019	05CO015	NA	NA
coad_cptac_2019	05CO020	NA	NA
coad_cptac_2019	05CO026	NA	NA
coad_cptac_2019	05CO028	NA	NA
coad_cptac_2019	05CO029	NA	NA
coad_cptac_2019	05CO032	NA	NA
coad_cptac_2019	05CO033	NA	NA
coad_cptac_2019	05CO034	NA	NA
coad_cptac_2019	05CO035	NA	NA
coad_cptac_2019	05CO037	NA	NA
coad_cptac_2019	05CO039	NA	NA
coad_cptac_2019	05CO041	NA	NA
coad_cptac_2019	05CO044	NA	NA
coad_cptac_2019	05CO045	NA	NA
coad_cptac_2019	05CO047	NA	NA
coad_cptac_2019	05CO048	NA	NA
coad_cptac_2019	05CO049	NA	NA
coad_cptac_2019	05CO050	NA	NA
coad_cptac_2019	05CO053	NA	NA
coad_cptac_2019	05CO054	NA	NA
coad_cptac_2019	06CO001	NA	NA
coad_cptac_2019	06CO002	NA	NA
coad_cptac_2019	09CO005	NA	NA
coad_cptac_2019	09CO006	NA	NA
coad_cptac_2019	09CO008	NA	NA
coad_cptac_2019	09CO011	NA	NA
coad_cptac_2019	09CO013	NA	NA
coad_cptac_2019	09CO014	NA	NA
coad_cptac_2019	09CO015	NA	NA
coad_cptac_2019	09CO018	NA	NA
coad_cptac_2019	09CO019	NA	NA
coad_cptac_2019	09CO022	NA	NA
coad_cptac_2019	11CO005	NA	NA
coad_cptac_2019	11CO007	NA	NA
coad_cptac_2019	11CO008	NA	NA
coad_cptac_2019	11CO010	NA	NA
coad_cptac_2019	11CO018	NA	NA
coad_cptac_2019	11CO019	NA	NA
coad_cptac_2019	11CO020	NA	NA
coad_cptac_2019	11CO021	NA	NA
coad_cptac_2019	11CO022	NA	NA
coad_cptac_2019	11CO027	NA	NA
coad_cptac_2019	11CO030	NA	NA
coad_cptac_2019	11CO031	NA	NA
coad_cptac_2019	11CO032	NA	NA
coad_cptac_2019	11CO033	NA	NA
coad_cptac_2019	11CO036	NA	NA
coad_cptac_2019	11CO037	NA	NA
coad_cptac_2019	11CO039	NA	NA
coad_cptac_2019	11CO042	NA	NA
coad_cptac_2019	11CO043	NA	NA
coad_cptac_2019	11CO044	NA	NA
coad_cptac_2019	11CO045	NA	NA
coad_cptac_2019	11CO047	NA	NA
coad_cptac_2019	11CO048	NA	NA
coad_cptac_2019	11CO051	NA	NA
coad_cptac_2019	11CO052	NA	NA
coad_cptac_2019	11CO053	NA	NA
coad_cptac_2019	11CO054	NA	NA
coad_cptac_2019	11CO057	NA	NA
coad_cptac_2019	11CO058	NA	NA
coad_cptac_2019	11CO060	NA	NA
coad_cptac_2019	11CO061	NA	NA
coad_cptac_2019	11CO062	NA	NA
coad_cptac_2019	11CO070	NA	NA
coad_cptac_2019	11CO072	NA	NA
coad_cptac_2019	11CO077	NA	NA
coad_cptac_2019	11CO079	NA	NA
coad_cptac_2019	13CO001	NA	NA
coad_cptac_2019	14CO001	NA	NA
coad_cptac_2019	14CO002	NA	NA
coad_cptac_2019	14CO003	NA	NA
coad_cptac_2019	14CO005	NA	NA
coad_cptac_2019	15CO001	NA	NA
coad_cptac_2019	15CO002	NA	NA
coad_cptac_2019	16CO002	NA	NA
coad_cptac_2019	16CO003	NA	NA
coad_cptac_2019	16CO006	NA	NA
coad_cptac_2019	16CO011	NA	NA
coad_cptac_2019	20CO001	NA	NA
coad_cptac_2019	20CO003	NA	NA
coad_cptac_2019	20CO004	NA	NA
coad_cptac_2019	20CO006	NA	NA
coad_cptac_2019	20CO007	NA	NA
coad_cptac_2019	21CO006	NA	NA
coad_cptac_2019	21CO007	NA	NA
coad_cptac_2019	22CO004	NA	NA
coad_cptac_2019	22CO006	NA	NA
coad_cptac_2019	27CO004	NA	NA
coad_cptac_2019	05CO005	NA	NA
coad_cptac_2019	05CO014	NA	NA
coad_cptac_2019	05CO055	NA	NA
coad_cptac_2019	11CO059	NA	NA
coad_cptac_2019	16CO012	NA	NA
coad_cptac_2019	24CO005	NA	NA
crc_msk_2017	P-0000119-T01-IM3	NA	NA
crc_msk_2017	P-0000241-T01-IM3	NA	NA
crc_msk_2017	P-0000493-T01-IM3	NA	NA
crc_msk_2017	P-0000511-T01-IM3	NA	NA
crc_msk_2017	P-0000520-T01-IM3	NA	NA
crc_msk_2017	P-0000526-T01-IM3	NA	NA
crc_msk_2017	P-0000552-T01-IM3	NA	NA
crc_msk_2017	P-0000561-T01-IM3	NA	NA
crc_msk_2017	P-0000562-T01-IM3	NA	NA
crc_msk_2017	P-0000616-T01-IM3	NA	NA
crc_msk_2017	P-0000616-T02-IM3	NA	NA
crc_msk_2017	P-0000625-T01-IM3	NA	NA
crc_msk_2017	P-0000635-T01-IM3	NA	NA
crc_msk_2017	P-0000674-T01-IM3	NA	NA
crc_msk_2017	P-0000675-T02-IM3	NA	NA
crc_msk_2017	P-0000678-T01-IM3	NA	NA
crc_msk_2017	P-0000682-T01-IM3	NA	NA
crc_msk_2017	P-0000687-T01-IM3	NA	NA
crc_msk_2017	P-0000695-T01-IM3	NA	NA
crc_msk_2017	P-0000699-T01-IM3	NA	NA
crc_msk_2017	P-0000703-T01-IM3	NA	NA
crc_msk_2017	P-0000714-T01-IM3	NA	NA
crc_msk_2017	P-0000721-T01-IM3	NA	NA
crc_msk_2017	P-0000736-T01-IM3	NA	NA
crc_msk_2017	P-0000737-T01-IM3	NA	NA
crc_msk_2017	P-0000738-T01-IM3	NA	NA
crc_msk_2017	P-0000739-T01-IM3	NA	NA
crc_msk_2017	P-0000739-T02-IM5	NA	NA
crc_msk_2017	P-0000742-T01-IM3	NA	NA
crc_msk_2017	P-0000744-T01-IM3	NA	NA
crc_msk_2017	P-0000745-T01-IM3	NA	NA
crc_msk_2017	P-0000754-T01-IM3	NA	NA
crc_msk_2017	P-0000757-T01-IM3	NA	NA
crc_msk_2017	P-0000762-T01-IM3	NA	NA
crc_msk_2017	P-0000763-T01-IM3	NA	NA
crc_msk_2017	P-0000769-T01-IM3	NA	NA
crc_msk_2017	P-0000772-T01-IM3	NA	NA
crc_msk_2017	P-0000777-T01-IM3	NA	NA
crc_msk_2017	P-0000788-T01-IM3	NA	NA
crc_msk_2017	P-0000798-T01-IM3	NA	NA
crc_msk_2017	P-0000802-T01-IM3	NA	NA
crc_msk_2017	P-0000827-T01-IM3	NA	NA
crc_msk_2017	P-0000843-T01-IM3	NA	NA
crc_msk_2017	P-0000854-T01-IM3	NA	NA
crc_msk_2017	P-0000860-T01-IM3	NA	NA
crc_msk_2017	P-0000862-T01-IM3	NA	NA
crc_msk_2017	P-0000868-T01-IM3	NA	NA
crc_msk_2017	P-0000869-T01-IM3	NA	NA
crc_msk_2017	P-0000874-T01-IM3	NA	NA
crc_msk_2017	P-0000885-T01-IM3	NA	NA
crc_msk_2017	P-0000911-T01-IM3	NA	NA
crc_msk_2017	P-0000933-T01-IM3	NA	NA
crc_msk_2017	P-0000940-T01-IM3	NA	NA
crc_msk_2017	P-0000979-T01-IM3	NA	NA
crc_msk_2017	P-0000982-T01-IM3	NA	NA
crc_msk_2017	P-0000982-T02-IM5	NA	NA
crc_msk_2017	P-0000988-T01-IM3	NA	NA
crc_msk_2017	P-0000994-T01-IM3	NA	NA
crc_msk_2017	P-0000997-T01-IM3	NA	NA
crc_msk_2017	P-0000997-T02-IM3	NA	NA
crc_msk_2017	P-0001017-T01-IM3	NA	NA
crc_msk_2017	P-0001020-T01-IM3	NA	NA
crc_msk_2017	P-0001054-T01-IM3	NA	NA
crc_msk_2017	P-0001054-T02-IM3	NA	NA
crc_msk_2017	P-0001079-T01-IM3	NA	NA
crc_msk_2017	P-0001104-T01-IM3	NA	NA
crc_msk_2017	P-0001104-T02-IM3	NA	NA
crc_msk_2017	P-0001104-T03-IM3	NA	NA
crc_msk_2017	P-0001104-T05-IM3	NA	NA
crc_msk_2017	P-0001150-T01-IM3	NA	NA
crc_msk_2017	P-0001151-T01-IM3	NA	NA
crc_msk_2017	P-0001170-T01-IM3	NA	NA
crc_msk_2017	P-0001190-T01-IM3	NA	NA
crc_msk_2017	P-0001192-T01-IM3	NA	NA
crc_msk_2017	P-0001200-T01-IM3	NA	NA
crc_msk_2017	P-0001215-T01-IM3	NA	NA
crc_msk_2017	P-0001227-T01-IM3	NA	NA
crc_msk_2017	P-0001237-T01-IM3	NA	NA
crc_msk_2017	P-0001287-T01-IM3	NA	NA
crc_msk_2017	P-0001289-T01-IM3	NA	NA
crc_msk_2017	P-0001295-T01-IM3	NA	NA
crc_msk_2017	P-0001302-T01-IM3	NA	NA
crc_msk_2017	P-0001316-T01-IM3	NA	NA
crc_msk_2017	P-0001317-T01-IM3	NA	NA
crc_msk_2017	P-0001318-T01-IM3	NA	NA
crc_msk_2017	P-0001346-T01-IM3	NA	NA
crc_msk_2017	P-0001347-T02-IM5	NA	NA
crc_msk_2017	P-0001391-T01-IM3	NA	NA
crc_msk_2017	P-0001394-T02-IM5	NA	NA
crc_msk_2017	P-0001424-T01-IM3	NA	NA
crc_msk_2017	P-0001424-T02-IM3	NA	NA
crc_msk_2017	P-0001427-T01-IM3	NA	NA
crc_msk_2017	P-0001428-T01-IM3	NA	NA
crc_msk_2017	P-0001459-T01-IM3	NA	NA
crc_msk_2017	P-0001469-T01-IM3	NA	NA
crc_msk_2017	P-0001470-T01-IM3	NA	NA
crc_msk_2017	P-0001472-T01-IM3	NA	NA
crc_msk_2017	P-0001494-T01-IM3	NA	NA
crc_msk_2017	P-0001499-T01-IM3	NA	NA
crc_msk_2017	P-0001500-T02-IM5	NA	NA
crc_msk_2017	P-0001500-T03-IM5	NA	NA
crc_msk_2017	P-0001500-T04-IM5	NA	NA
crc_msk_2017	P-0001525-T01-IM3	NA	NA
crc_msk_2017	P-0001531-T01-IM3	NA	NA
crc_msk_2017	P-0001534-T01-IM3	NA	NA
crc_msk_2017	P-0001554-T01-IM3	NA	NA
crc_msk_2017	P-0001577-T01-IM3	NA	NA
crc_msk_2017	P-0001640-T01-IM3	NA	NA
crc_msk_2017	P-0001640-T02-IM5	NA	NA
crc_msk_2017	P-0001647-T01-IM3	NA	NA
crc_msk_2017	P-0001649-T01-IM3	NA	NA
crc_msk_2017	P-0001658-T01-IM3	NA	NA
crc_msk_2017	P-0001662-T01-IM3	NA	NA
crc_msk_2017	P-0001670-T01-IM3	NA	NA
crc_msk_2017	P-0001673-T01-IM3	NA	NA
crc_msk_2017	P-0001676-T01-IM3	NA	NA
crc_msk_2017	P-0001685-T01-IM3	NA	NA
crc_msk_2017	P-0001685-T02-IM3	NA	NA
crc_msk_2017	P-0001690-T01-IM3	NA	NA
crc_msk_2017	P-0001693-T02-IM3	NA	NA
crc_msk_2017	P-0001702-T01-IM3	NA	NA
crc_msk_2017	P-0001729-T01-IM3	NA	NA
crc_msk_2017	P-0001732-T01-IM3	NA	NA
crc_msk_2017	P-0001734-T01-IM3	NA	NA
